sentence_id,doc_id,section,sent_index,text,start_char,end_char
med:pmid:37917889:sec:results:sent:11,med:pmid:37917889,results,11,"NT-proBNP levels decreased substantially (Weighted Mean Difference, -266.67; 95% CI, -525.86 to -7.47), whereas there had been little major shift in LVEF (Weighted Mean Difference, 1.49; 95% CI, -1.33 to 4.21; P = .342).",1707,1927
med:pmid:37917889:sec:conclusion:sent:12,med:pmid:37917889,conclusion,12,"Sacubitril/valsartan may provide superior benefits in reducing heart failure hospitalization rates, NT-proBNP levels, and improving NYHA classification in patients with HFpEF compared to ACEIs and ARBs.",1928,2151
med:pmid:37917889:sec:conclusion:sent:13,med:pmid:37917889,conclusion,13,Sacubitril/valsartan might be considered as a preferred treatment option for HFpEF patients due to its benefits in reducing heart failure hospitalization rates and improving symptom severity.,2152,2343
med:pmid:38555468:sec:title:sent:0,med:pmid:38555468,title,0,Development and validation of a prognostic model for predicting post-discharge mortality risk in patients with ST-segment elevation myocardial infarction (STEMI) undergoing primary percutaneous coronary intervention (PPCI).,0,223
med:pmid:38555468:sec:introduction:sent:1,med:pmid:38555468,introduction,1,Accurately predicting post-discharge mortality risk in patients with ST-segment elevation myocardial infarction (STEMI) undergoing primary percutaneous coronary intervention (PPCI) remains a complex and critical challenge.,0,242
med:pmid:38555468:sec:introduction:sent:2,med:pmid:38555468,introduction,2,The primary objective of this study was to develop and validate a robust risk prediction model to assess the 12-month and 24-month mortality risk in STEMI patients after hospital discharge.,243,432
med:pmid:38555468:sec:methods:sent:3,med:pmid:38555468,methods,3,A retrospective study was conducted on 664 STEMI patients who underwent PPCI at Xiangtan Central Hospital Chest Pain Center between 2020 and 2022.,433,596
med:pmid:38555468:sec:methods:sent:4,med:pmid:38555468,methods,4,The dataset was randomly divided into a training cohort (n = 464) and a validation cohort (n = 200) using a 7:3 ratio.,597,715
med:pmid:38555468:sec:methods:sent:5,med:pmid:38555468,methods,5,The primary outcome was all-cause mortality following hospital discharge.,716,789
med:pmid:38555468:sec:methods:sent:6,med:pmid:38555468,methods,6,The least absolute shrinkage and selection operator (LASSO) regression model was employed to identify the optimal predictive variables.,790,925
med:pmid:38555468:sec:methods:sent:7,med:pmid:38555468,methods,7,"Based on these variables, a regression model was constructed to determine the significant predictors of mortality.",926,1040
med:pmid:38555468:sec:methods:sent:8,med:pmid:38555468,methods,8,The performance of the model was evaluated using receiver operating characteristic (ROC) curve analysis and decision curve analysis (DCA).,1041,1179
med:pmid:38555468:sec:results:sent:9,med:pmid:38555468,results,9,The prognostic model was developed based on the LASSO regression results and further validated using the independent validation cohort.,1180,1332
med:pmid:38555468:sec:results:sent:10,med:pmid:38555468,results,10,"LASSO regression identified five important predictors: age, Killip classification, B-type natriuretic peptide precursor (NTpro-BNP), left ventricular ejection fraction (LVEF), and the usage of angiotensin-converting enzyme inhibitors/angiotensin receptor blockers/angiotensin receptor-neprilysin inhibitors (ACEI/ARB/ARNI).",1333,1656
med:pmid:38555468:sec:results:sent:11,med:pmid:38555468,results,11,"The Harrell's concordance index (C-index) for the training and validation cohorts were 0.863 (95% CI: 0.792-0.934) and 0.888 (95% CI: 0.821-0.955), respectively.",1657,1818
med:pmid:38555468:sec:results:sent:12,med:pmid:38555468,results,12,"The area under the curve (AUC) for the training cohort at 12 months and 24 months was 0.785 (95% CI: 0.771-0.948) and 0.812 (95% CI: 0.772-0.940), respectively, while the corresponding values for the validation cohort were 0.864 (95% CI: 0.604-0.965) and 0.845 (95% CI: 0.705-0.951).",1819,2102
med:pmid:38555468:sec:results:sent:13,med:pmid:38555468,results,13,"These results confirm the stability and predictive accuracy of our model, demonstrating its reliable discriminative ability for post-discharge all-cause mortality risk.",2103,2271
med:pmid:38555468:sec:results:sent:14,med:pmid:38555468,results,14,DCA analysis exhibited favorable net benefit of the nomogram.,2272,2333
med:pmid:38555468:sec:conclusion:sent:15,med:pmid:38555468,conclusion,15,The developed nomogram shows potential as a tool for predicting post-discharge mortality in STEMI patients undergoing PPCI.,2334,2477
med:pmid:38555468:sec:conclusion:sent:16,med:pmid:38555468,conclusion,16,"However, its full utility awaits confirmation through broader external and temporal validation.",2478,2573
med:pmid:38508844:sec:title:sent:0,med:pmid:38508844,title,0,Sacubitril/Valsartan in Patients Hospitalized With Decompensated Heart Failure.,0,79
med:pmid:38508844:sec:introduction:sent:1,med:pmid:38508844,introduction,1,The efficacy and safety of sacubitril/valsartan in patients hospitalized with heart failure (HF) across the spectrum of left ventricular ejection fraction (EF) has not been described.,0,203
med:pmid:38508844:sec:introduction:sent:2,med:pmid:38508844,introduction,2,Data from randomized trials of sacubitril/valsartan in HF patients with EF ≤40% (PIONEER-HF [Comparison of Sacubitril/Valsartan Versus Enalapril on Effect of NT-proBNP in Patients Stabilized From an Acute Heart Failure Episode] trial) and >40% (PARAGLIDE-HF [Prospective comparison of ARNI with ARB Given following stabiLization In DEcompensated HFpEF] trial) following recent worsening heart failure (WHF) were pooled to examine treatment effect across the EF spectrum.,204,694
med:pmid:38508844:sec:methods:sent:3,med:pmid:38508844,methods,3,"The PIONEER-HF and PARAGLIDE-HF trials were double-blind, randomized trials of sacubitril/valsartan vs control therapy (enalapril or valsartan, respectively).",695,870
med:pmid:38508844:sec:methods:sent:4,med:pmid:38508844,methods,4,All participants in the PIONEER-HF trial and 69.5% in the PARAGLIDE-HF trial were enrolled during hospitalization for HF after stabilization.,871,1012
med:pmid:38508844:sec:methods:sent:5,med:pmid:38508844,methods,5,The remainder in the PARAGLIDE-HF trial were enrolled ≤30 days after a WHF event.,1013,1094
med:pmid:38508844:sec:methods:sent:6,med:pmid:38508844,methods,6,The primary endpoint of both trials was time-averaged proportional change in N-terminal pro-B-type natriuretic peptide (NT-proBNP) from baseline through weeks 4 and 8.,1095,1262
med:pmid:38508844:sec:methods:sent:7,med:pmid:38508844,methods,7,"Adjudicated clinical endpoints were analyzed through the end of follow-up, adjusting for trial.",1263,1358
med:pmid:38508844:sec:results:sent:8,med:pmid:38508844,results,8,"The pooled analysis included 1,347 patients (881 from PIONEER-HF, 466 from PARAGLIDE-HF).",1359,1465
med:pmid:38508844:sec:results:sent:9,med:pmid:38508844,results,9,"Baseline characteristics included median age 66 years, 36% women, 31% Black, 34% de novo HF, and median EF 30%.",1466,1577
med:pmid:38508844:sec:results:sent:10,med:pmid:38508844,results,10,"The reduction in NT-proBNP was 24% greater with sacubitril/valsartan vs control therapy (n = 1,130; ratio of change = 0.76; 95% CI: 0.69-0.83; P < 0.0001).",1578,1733
med:pmid:38508844:sec:results:sent:11,med:pmid:38508844,results,11,Cardiovascular death or hospitalization for HF was reduced by 30% with sacubitril/valsartan vs control therapy (HR: 0.70; 95% CI: 0.54-0.91; P = 0.0077).,1734,1887
med:pmid:38508844:sec:results:sent:12,med:pmid:38508844,results,12,This effect was consistent across the spectrum of EF ≤60%.,1888,1946
med:pmid:38508844:sec:results:sent:13,med:pmid:38508844,results,13,Sacubitril/valsartan increased symptomatic hypotension (risk ratio: 1.35; 95% CI: 1.05-1.72).,1947,2040
med:pmid:38508844:sec:conclusion:sent:14,med:pmid:38508844,conclusion,14,"In patients stabilized after WHF, sacubitril/valsartan led to a greater reduction in plasma NT-proBNP and improved clinical outcome compared with control therapy, in particular across the spectrum of EF ≤60%. (",2041,2272
med:pmid:38508844:sec:conclusion:sent:15,med:pmid:38508844,conclusion,15,"Comparison of Sacubitril/Valsartan Versus Enalapril on Effect of NT-proBNP in Patients Stabilized From an Acute Heart Failure Episode [PIONEER-HF]; NCT02554890; Changes in NT-proBNP, Safety, and Tolerability in HFpEF Patients With a WHF Event [HFpEF Decompensation] Who Have Been Stabilized and Initiated at the Time of or Within 30 Days Post-decompensation [PARAGLIDE-HF]; NCT03988634).",2272,2659
med:pmid:38418004:sec:title:sent:0,med:pmid:38418004,title,0,Angiotensin Receptor-Neprilysin Inhibition in Patients With STEMI vs NSTEMI.,0,76
med:pmid:38418004:sec:introduction:sent:1,med:pmid:38418004,introduction,1,"Patients who sustain an acute myocardial infarction (AMI), including ST-segment elevation myocardial infarction (STEMI) and non-ST-segment elevation myocardial infarction (NSTEMI), remain at high risk for heart failure (HF), coronary events, and death.",0,272
med:pmid:38418004:sec:introduction:sent:2,med:pmid:38418004,introduction,2,Angiotensin-converting enzyme inhibitors have been shown to significantly decrease the risk for cardiovascular events in both STEMI and NSTEMI patients.,273,425
med:pmid:38418004:sec:introduction:sent:3,med:pmid:38418004,introduction,3,"The objectives were to determine whether angiotensin-receptor blockade and neprilysin inhibition with sacubitril/valsartan, compared with ramipril, has impact on reducing cardiovascular events according to the type of AMI.",426,668
med:pmid:38418004:sec:methods:sent:4,med:pmid:38418004,methods,4,The PARADISE-MI (Prospective ARNI versus ACE inhibitor trial to DetermIne Superiority in reducing heart failure Events after Myocardial Infarction) trial enrolled patients with AMI complicated by left ventricular dysfunction and/or pulmonary congestion and at least 1 risk-enhancing factor.,669,976
med:pmid:38418004:sec:methods:sent:5,med:pmid:38418004,methods,5,Patients were randomized to either sacubitril/valsartan or ramipril.,977,1045
med:pmid:38418004:sec:methods:sent:6,med:pmid:38418004,methods,6,The primary endpoint was death from cardiovascular causes or incident HF.,1046,1119
med:pmid:38418004:sec:methods:sent:7,med:pmid:38418004,methods,7,"In this prespecified analysis, we stratified patients according to AMI type.",1120,1196
med:pmid:38418004:sec:results:sent:8,med:pmid:38418004,results,8,"Of 5,661 enrolled patients, 4,291 (75.8%) had STEMI.",1197,1266
med:pmid:38418004:sec:results:sent:9,med:pmid:38418004,results,9,These patients were younger and had fewer comorbidities and cardiovascular risk factors than NSTEMI patients.,1267,1376
med:pmid:38418004:sec:results:sent:10,med:pmid:38418004,results,10,"After adjustment for potential confounders, the risk for the primary outcome was marginally higher in NSTEMI vs STEMI patients (adjusted HR: 1.19; 95% CI: 1.00-1.41), with borderline statistical significance (P = 0.05).",1377,1596
med:pmid:38418004:sec:results:sent:11,med:pmid:38418004,results,11,The primary composite outcome occurred at similar rates in patients randomized to sacubitril/valsartan vs ramipril in STEMI (10% vs 12%; HR: 0.87; 95% CI: 0.73-1.04; P = 0.13) and NSTEMI patients (17% vs 17%; HR: 0.97; 95% CI: 0.75-1.25; P = 0.80; P interaction = 0.53).,1597,1867
med:pmid:38418004:sec:conclusion:sent:12,med:pmid:38418004,conclusion,12,"Compared with ramipril, sacubitril/valsartan did not significantly decrease the risk for cardiovascular death and HF in patients with AMI complicated by left ventricular dysfunction, irrespective of the type of AMI. (",1868,2106
med:pmid:38418004:sec:conclusion:sent:13,med:pmid:38418004,conclusion,13,Prospective ARNI vs ACE Inhibitor Trial to Determine Superiority in Reducing Heart Failure Events After MI; NCT02924727).,2106,2227
med:pmid:38516430:sec:title:sent:0,med:pmid:38516430,title,0,Efficacy of Angiotensin Receptor-Neprilysin Inhibitor and Its Renal Outcome in Heart Failure Patients: A Systematic Review of Randomized Clinical Trials.,0,153
med:pmid:38516430:sec:abstract:sent:1,med:pmid:38516430,abstract,1,Heart failure (HF) is a major cause of morbidity and mortality and imposes a significant financial burden on healthcare systems globally.,0,137
med:pmid:38516430:sec:abstract:sent:2,med:pmid:38516430,abstract,2,"Angiotensin receptor-neprilysin inhibitor (ARNI), a novel neuroendocrine inhibitor, is frequently used in treating HF.",138,256
med:pmid:38516430:sec:abstract:sent:3,med:pmid:38516430,abstract,3,"However, there is still limited understanding regarding how it compares to other neuroendocrine inhibitors, such as angiotensin-converting enzyme inhibitors (ACEis) and angiotensin receptor blockers (ARBs).",257,463
