doc_id,recency_weight,study_type,study_type_weight,combined_weight,computed_at
med:pmid:35761118,0.0863148994095375,review,0.9,0.07768340946858375,2026-01-08 10:18:28
med:pmid:35469709,0.07600255772499268,review,0.9,0.06840230195249342,2026-01-08 10:18:28
med:pmid:34988884,0.062144943599130816,case report,0.7,0.04350146051939157,2026-01-08 10:18:28
med:pmid:36204195,0.08680804745587616,other,1.0,0.08680804745587616,2026-01-08 10:18:28
med:pmid:36015205,0.09154880924185553,other,1.0,0.09154880924185553,2026-01-08 10:18:28
med:pmid:35919527,0.0754274193307891,other,1.0,0.0754274193307891,2026-01-08 10:18:28
med:pmid:35904051,0.08680804745587616,case report,0.7,0.0607656332191133,2026-01-08 10:18:28
med:pmid:35874853,0.08680804745587616,other,1.0,0.08680804745587616,2026-01-08 10:18:28
med:pmid:35612179,0.08091790281971853,case report,0.7,0.056642531973802965,2026-01-08 10:18:28
med:pmid:35560696,0.08168989108733514,randomized controlled trial,1.6,0.13070382573973624,2026-01-08 10:18:28
med:pmid:35351818,0.07261635653515294,other,1.0,0.07261635653515294,2026-01-08 10:18:28
med:pmid:35717169,0.08469121660026911,other,1.0,0.08469121660026911,2026-01-08 10:18:28
med:pmid:35662781,0.08215661479866333,case report,0.7,0.057509630359064326,2026-01-08 10:18:28
med:pmid:35462340,0.07585836328991784,other,1.0,0.07585836328991784,2026-01-08 10:18:28
med:pmid:39170907,0.06566338238639141,case report,0.7,0.04596436767047399,2026-01-08 10:18:28
med:pmid:35745735,0.08168989108733514,other,1.0,0.08168989108733514,2026-01-08 10:18:28
med:pmid:35682739,0.08122581878786529,other,1.0,0.08122581878786529,2026-01-08 10:18:28
med:pmid:35621581,0.0774596633304175,other,1.0,0.0774596633304175,2026-01-08 10:18:28
med:pmid:35483448,0.0765820815824061,observational study,1.2,0.09189849789888732,2026-01-08 10:18:28
med:pmid:35304981,0.07152148729147906,other,1.0,0.07152148729147906,2026-01-08 10:18:28
med:pmid:35455696,0.0735881072707018,other,1.0,0.0735881072707018,2026-01-08 10:18:28
med:pmid:35182957,0.06717692595863146,other,1.0,0.06717692595863146,2026-01-08 10:18:28
med:pmid:35007714,0.06238142304072467,other,1.0,0.06238142304072467,2026-01-08 10:18:28
med:pmid:35475060,0.07206684273008256,case report,0.7,0.050446789911057784,2026-01-08 10:18:28
med:pmid:35343504,0.06885599251786198,other,1.0,0.06885599251786198,2026-01-08 10:18:28
med:pmid:35260150,0.06977742213191578,other,1.0,0.06977742213191578,2026-01-08 10:18:28
med:pmid:34969175,0.06369823731023073,randomized controlled trial,1.6,0.10191717969636918,2026-01-08 10:18:28
med:pmid:35818198,0.06859496886903652,randomized controlled trial,1.6,0.10975195019045843,2026-01-08 10:18:28
med:pmid:35282662,0.06529035511888727,other,1.0,0.06529035511888727,2026-01-08 10:18:28
med:pmid:35200707,0.06641584281452674,review,0.9,0.05977425853307407,2026-01-08 10:18:28
med:pmid:35115085,0.06285708496571288,other,1.0,0.06285708496571288,2026-01-08 10:18:28
med:pmid:34982964,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:28
med:pmid:34654026,0.06529035511888727,randomized controlled trial,1.6,0.10446456819021964,2026-01-08 10:18:28
med:pmid:33119090,0.06529035511888727,other,1.0,0.06529035511888727,2026-01-08 10:18:28
med:pmid:36962886,0.11541730917805544,other,1.0,0.11541730917805544,2026-01-08 10:18:28
med:pmid:36712243,0.12595313216219373,other,1.0,0.12595313216219373,2026-01-08 10:18:28
med:pmid:36589434,0.11897803183558092,other,1.0,0.11897803183558092,2026-01-08 10:18:28
med:pmid:36574444,0.12195185107019745,other,1.0,0.12195185107019745,2026-01-08 10:18:28
med:pmid:36457754,0.11260283599844118,other,1.0,0.11260283599844118,2026-01-08 10:18:28
med:pmid:36387359,0.11090507274278312,other,1.0,0.11090507274278312,2026-01-08 10:18:28
med:pmid:36281444,0.10677181289377088,case report,0.7,0.07474026902563961,2026-01-08 10:18:28
med:pmid:36176636,0.09990580573960636,other,1.0,0.09990580573960636,2026-01-08 10:18:28
med:pmid:36171965,0.09971626131306949,other,1.0,0.09971626131306949,2026-01-08 10:18:28
med:pmid:36148074,0.09858652272209474,review,0.9,0.08872787044988527,2026-01-08 10:18:28
med:pmid:36133814,0.09839948128065606,review,0.9,0.08855953315259046,2026-01-08 10:18:29
med:pmid:36132549,0.09971626131306949,randomized controlled trial,1.6,0.15954601810091118,2026-01-08 10:18:29
med:pmid:36102396,0.09914978296347028,review,0.9,0.08923480466712326,2026-01-08 10:18:29
med:pmid:36082654,0.061557659582569486,case report,0.7,0.04309036170779864,2026-01-08 10:18:29
med:pmid:36048833,0.09765485739761522,other,1.0,0.09765485739761522,2026-01-08 10:18:29
med:pmid:36034944,0.09509276908676997,other,1.0,0.09509276908676997,2026-01-08 10:18:29
med:pmid:35878596,0.0908560268314381,other,1.0,0.0908560268314381,2026-01-08 10:18:29
med:pmid:35726330,0.08357284632172542,other,1.0,0.08357284632172542,2026-01-08 10:18:29
med:pmid:35694400,0.08091790281971853,other,1.0,0.08091790281971853,2026-01-08 10:18:29
med:pmid:35668935,0.08015321001886536,other,1.0,0.08015321001886536,2026-01-08 10:18:29
med:pmid:35645985,0.07894470426866418,other,1.0,0.07894470426866418,2026-01-08 10:18:29
med:pmid:35637650,0.08030556826042053,other,1.0,0.08030556826042053,2026-01-08 10:18:29
med:pmid:35528528,0.0770196225420233,other,1.0,0.0770196225420233,2026-01-08 10:18:29
med:pmid:35400328,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:29
med:pmid:35356087,0.07138579448370509,other,1.0,0.07138579448370509,2026-01-08 10:18:29
med:pmid:35319673,0.07152148729147906,other,1.0,0.07152148729147906,2026-01-08 10:18:29
med:pmid:35308174,0.0700429453565896,other,1.0,0.0700429453565896,2026-01-08 10:18:29
med:pmid:35234121,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:29
med:pmid:35222898,0.06743255354502309,randomized controlled trial,1.6,0.10789208567203695,2026-01-08 10:18:29
med:pmid:35209826,0.061557659582569486,case report,0.7,0.04309036170779864,2026-01-08 10:18:29
med:pmid:35173839,0.06321621008618958,other,1.0,0.06321621008618958,2026-01-08 10:18:29
med:pmid:35113975,0.06553880375888563,other,1.0,0.06553880375888563,2026-01-08 10:18:29
med:pmid:35085251,0.06467334623970515,other,1.0,0.06467334623970515,2026-01-08 10:18:29
med:pmid:35081164,0.06455064593981291,review,0.9,0.05809558134583162,2026-01-08 10:18:29
med:pmid:35060485,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:29
med:pmid:35056135,0.06238142304072467,other,1.0,0.06238142304072467,2026-01-08 10:18:29
med:pmid:35035857,0.06202704026398966,review,0.9,0.0558243362375907,2026-01-08 10:18:29
med:pmid:34951375,0.061557659582569486,review,0.9,0.05540189362431254,2026-01-08 10:18:29
med:pmid:34793332,0.06273783053364655,other,1.0,0.06273783053364655,2026-01-08 10:18:29
med:pmid:34549258,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:29
med:pmid:34176457,0.061557659582569486,other,1.0,0.061557659582569486,2026-01-08 10:18:29
med:pmid:35095485,0.06297656608109686,other,1.0,0.06297656608109686,2026-01-08 10:18:29
ppr:doi:10.1101/2025.11.05.686723,0.8889270822691924,other,1.0,0.8889270822691924,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-7434430/v1,0.7723877883890196,other,1.0,0.7723877883890196,2026-01-08 10:18:29
ppr:doi:10.1101/2024.11.27.625711,0.4625467949917847,other,1.0,0.4625467949917847,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-5258608/v1,0.4319813987312605,other,1.0,0.4319813987312605,2026-01-08 10:18:29
ppr:doi:10.1101/2024.09.27.615540,0.4135195370210742,other,1.0,0.4135195370210742,2026-01-08 10:18:29
ppr:doi:10.1101/2024.09.23.614418,0.40805890038877385,other,1.0,0.40805890038877385,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-4496702/v1,0.3349268189472301,other,1.0,0.3349268189472301,2026-01-08 10:18:29
ppr:doi:10.1101/2024.02.17.579363,0.271271279848608,other,1.0,0.271271279848608,2026-01-08 10:18:29
ppr:doi:10.20944/preprints202402.0256.v1,0.26315279127058455,other,1.0,0.26315279127058455,2026-01-08 10:18:29
ppr:doi:10.1101/2024.02.05.24301181,0.26365300201110126,other,1.0,0.26365300201110126,2026-01-08 10:18:29
ppr:doi:10.20944/preprints202402.0153.v1,0.2616578459434291,other,1.0,0.2616578459434291,2026-01-08 10:18:29
ppr:doi:10.20944/preprints202312.1345.v1,0.23977049229095382,other,1.0,0.23977049229095382,2026-01-08 10:18:29
ppr:doi:10.1101/2023.11.30.568980,0.2317130106835946,other,1.0,0.2317130106835946,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-3576948/v1,0.22307742657669394,other,1.0,0.22307742657669394,2026-01-08 10:18:29
ppr:doi:10.20944/preprints202310.1095.v1,0.21354362578754174,other,1.0,0.21354362578754174,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-3293463/v1,0.20519514378202022,other,1.0,0.20519514378202022,2026-01-08 10:18:29
ppr:doi:10.22541/au.169111265.54321224/v1,0.1851958002615563,other,1.0,0.1851958002615563,2026-01-08 10:18:29
ppr:doi:10.1101/2023.07.28.549206,0.1830976184837111,other,1.0,0.1830976184837111,2026-01-08 10:18:29
ppr:doi:10.20944/preprints202306.0867.v1,0.1677817302319007,other,1.0,0.1677817302319007,2026-01-08 10:18:29
ppr:doi:10.1101/2023.04.11.536351,0.14886275997023163,other,1.0,0.14886275997023163,2026-01-08 10:18:29
ppr:doi:10.21203/rs.3.rs-2508675/v1,0.1419605175030078,other,1.0,0.1419605175030078,2026-01-08 10:18:29
ppr:doi:10.22541/au.167767924.48783917/v1,0.137711985035724,other,1.0,0.137711985035724,2026-01-08 10:18:30
ppr:doi:10.1590/scielopreprints.5235,0.12334934140245286,other,1.0,0.12334934140245286,2026-01-08 10:18:30
ppr:doi:10.1101/2022.10.20.512704,0.10738183864011126,other,1.0,0.10738183864011126,2026-01-08 10:18:30
ppr:doi:10.21203/rs.3.rs-1885800/v1,0.0913751199710527,other,1.0,0.0913751199710527,2026-01-08 10:18:30
ppr:doi:10.21203/rs.3.rs-1522977/v1,0.07386813125185748,other,1.0,0.07386813125185748,2026-01-08 10:18:30
ppr:doi:10.1101/2022.03.01.482443,0.06911800943698655,other,1.0,0.06911800943698655,2026-01-08 10:18:30
ppr:doi:10.21203/rs.3.rs-1284632/v1,0.06479627977295042,other,1.0,0.06479627977295042,2026-01-08 10:18:30
med:pmid:32491640,0.26718120159117686,other,1.0,0.26718120159117686,2026-01-08 10:18:30
med:pmid:32119367,0.26066593684162875,other,1.0,0.26066593684162875,2026-01-08 10:18:30
med:pmid:30485004,0.15258353877357703,other,1.0,0.15258353877357703,2026-01-08 10:18:30
med:pmid:29999642,0.33748065513218883,review,0.9,0.30373258961897,2026-01-08 10:18:30
med:pmid:41485231,0.9924326442238344,case report,0.7,0.694702850956684,2026-01-08 12:19:20
med:pmid:41501364,1.0,other,1.0,1.0,2026-01-08 12:24:13
